pid,creator,age,stimuli,inverted,filename,filepath,blip_caption,blip_caption_correct,gpt_caption,gpt_caption_correct,gpt_caption_confidence,originality_audra,originality_ocs,percentile_ocs,category1,category2,category3,confidence,creativity,creativity2,used_stimulus,line_thickness,ink_density,ink_fraction_inside_stimulus,number_of_components,number_of_lines,dist_from_base_caption_gtelarge,dist_from_base_caption_gte,dist_from_base_caption_stella,dist_from_base_shape_dino,dist_from_base_shape_clip,text_10NN_gtelarge,image_10NN_dino,image_10NN_clip,inverse_category_frequency,inverse_cluster_frequency_gtelarge,gpt_hard_to_interpret,category_hard_to_interpret,mean_creativity,mean_originality,subgroup
1666,adults,,G,False,1666__1295_9.jpg,../data/adults/stimuli_G/1666__1295_9.jpg,a drawing of a letter g with a face made out of a piece of paper,,Simple face with two triangular eyes and a square nose,,4,0.349867522716522,0.37,15.0,abstract doodle/hard to interpret,,,2.0,0.0,1,1.0,4.21766469919943,3.6375,0.668420509646136,4,10,0.206352233886719,0.36114087121797,0.477619274783709,0.476579860073102,0.260703811112943,0.093073994,0.24406907,0.14394449,4.7741935483871,7.44444444444445,0,1,0.125,0.359933761358261,adults
1667,adults,,G,False,1667__1307_9.jpg,../data/adults/stimuli_G/1667__1307_9.jpg,drawing of a beach umbrella and a bottle of water,,Sun shining on beach umbrella and lounge chair,,5,0.58341383934021,0.6,72.0,parasol,person(s),sun,2.0,2.0,2,1.0,4.27216578337573,4.753125,0.571821305841924,5,5,0.184102058410645,0.434047818183899,0.463432252407074,0.60274848815976,0.288224336765056,0.1406617,0.22949028,0.16384682,148.0,22.3333333333333,0,0,0.5,0.591706919670105,adults
1675,adults,,G,False,1675__9725_9.jpg,../data/adults/stimuli_G/1675__9725_9.jpg,a drawing of a rainbow and a person holding a umbrella,,Stick figure under a rainbow with clouds,,5,0.629632830619812,0.74,95.0,rainbow,person(s),cloud,2.0,3.0,3,1.0,5.93889303560123,14.575625,0.548973192326611,3,25,0.155712297218303,0.283967669364897,0.379994809627533,0.670135538744738,0.308275015467537,0.10592055,0.40070477,0.17216441,74.0,19.1428571428571,0,0,0.75,0.684816415309906,adults
1676,adults,,G,False,1676__9737_9.jpg,../data/adults/stimuli_G/1676__9737_9.jpg,drawing of a man holding an umbrella with a white background,,A mushroom with dotted lines above it,,5,0.373024016618729,0.32,5.0,umbrella,rain,,1.0,1.0,0,1.0,4.23847592691103,3.471875,0.608866884212895,10,8,0.121602892875671,0.260811068439813,0.319194455098774,0.565076970467536,0.248568126227639,0.074646205,0.20482907,0.11962201,8.22222222222222,6.7,0,0,0.125,0.3465120083093645,adults
1740,adults,,G,False,1740__1329_9.jpg,../data/adults/stimuli_G/1740__1329_9.jpg,drawing of a mushroom with letters coming out of it,,Mushroom with small spots on the cap,,5,0.28803426027298,0.27,1.0,mushroom,,,2.0,2.0,2,1.0,4.23922402053837,3.441875,0.978910555320051,8,7,0.208982229232788,0.391033512086675,0.505595117807388,0.523858503088613,0.280239876837767,0.07637127,0.19695966,0.084089324,5.69230769230769,6.7,0,0,0.5,0.27901713013649,adults
1741,adults,,G,False,1741__368_9.jpg,../data/adults/stimuli_G/1741__368_9.jpg,a drawing of a cat with a face and legs,,Simplified drawing of a cat with large body and short legs,,4,0.587877511978149,0.53,54.0,pig from behind,,,1.0,2.0,4,1.0,3.99172050791575,2.66375,0.900885423549623,2,6,0.175323535482671,0.318331340501646,0.407509505748749,0.548428711824547,0.26451528581012,0.14379637,0.2318279,0.14492823,148.0,16.75,0,0,0.75,0.5589387559890745,adults
1743,adults,,G,False,1743__1355_9.jpg,../data/adults/stimuli_G/1743__1355_9.jpg,a drawing of a drawing of a house with a sun in the background,,"Stick figure under arch, suspended by ropes or wires",,3,0.59707123041153,0.63,79.0,person(s),beach,sun,2.0,2.0,2,1.0,4.72883346150027,4.5825,0.813926840017629,2,12,0.163910150527954,0.347798685663899,0.450971646635879,0.405834527376852,0.258451234695272,0.11994684,0.34243527,0.20171793,7.789473684210529,6.09090909090909,0,0,0.5,0.6135356152057649,adults
1744,adults,,G,False,1744__1365_9.jpg,../data/adults/stimuli_G/1744__1365_9.jpg,a drawing of a pair of elephants standing next to each other,,Hard to interpret,,2,0.355804949998856,0.4,23.0,abstract doodle/hard to interpret,,,2.0,0.0,0,1.0,3.97261776219919,2.716875,0.988555078683834,2,6,0.248445153236389,0.458286746093236,0.628205202328848,0.459201720769597,0.202778480997228,0.0,0.27969542,0.19085939,4.7741935483871,9.57142857142857,1,1,0.0,0.377902474999428,adults
1748,adults,,G,False,1748__1375_9.jpg,../data/adults/stimuli_G/1748__1375_9.jpg,a drawing of a mushroom with a face drawn on it,,A large mushroom with a dotted cap on a patch of ground,,5,0.232581302523613,0.32,4.0,mushroom,,,2.0,2.0,2,1.0,4.60043531239937,4.43125,0.708953931416696,14,10,0.18615703665274,0.313854673917731,0.426105260848999,0.713134818061537,0.299893245276303,0.0841805,0.19083598,0.09948249,5.69230769230769,6.7,0,0,0.5,0.2762906512618065,adults
1749,adults,,G,False,1749__1381_9.jpg,../data/adults/stimuli_G/1749__1381_9.jpg,a drawing of a umbrella with a bird on it,,Umbrella and a smaller shape resembling another umbrella underneath,,4,0.471840232610703,0.47,39.0,robot,,,1.0,2.0,1,1.0,4.12143660291634,3.42875,0.98209611558999,2,8,0.138225018978119,0.348824581433807,0.330980757802151,0.650730845390796,0.24907831459396,0.102581665,0.18683061,0.13598382,148.0,10.3076923076923,0,0,0.375,0.47092011630535147,adults
1750,adults,,G,False,1750__385_9.jpg,../data/adults/stimuli_G/1750__385_9.jpg,a drawing of a pole with a pole in the middle of it,,Hard to interpret,,3,0.399629682302475,0.47,39.0,umbrella,,,1.0,0.0,0,0.5,3.89855852238587,2.145,0.683704054267235,11,7,0.248445153236389,0.458286746093236,0.628205202328848,0.425356289143517,0.186363932245255,0.0,0.3184119,0.15391092,8.22222222222222,9.57142857142857,1,0,0.0,0.4348148411512375,adults
1751,adults,,G,False,1751__1400_9.jpg,../data/adults/stimuli_G/1751__1400_9.jpg,a drawing of a mushroom with a face drawn on it,,Mushroom with swirly patterns on the cap,,5,0.15155503153801,0.28,1.0,mushroom,,,2.0,1.0,2,1.0,4.67354937554359,4.12375,0.868331220130693,4,7,0.169367372989655,0.317246754005357,0.442024350166321,0.780971271043616,0.286737703034855,0.07767731,0.14430095,0.06705455,5.69230769230769,6.7,0,0,0.375,0.215777515769005,adults
1753,adults,,G,False,1753__1411_9.jpg,../data/adults/stimuli_G/1753__1411_9.jpg,a drawing of a mushroom house with a chinese writing underneath it,,"Mushroom-shaped house with ""Hobbit House"" written, two stick figures beside it",,5,0.501874029636383,0.54,58.0,mushroom,house,person(s),2.0,2.0,3,1.0,4.719443253369,5.576875,0.928774321829286,6,6,0.165187239646912,0.354147076606751,0.399357199668884,0.645009921425688,0.442555591425261,0.14602838,0.17943676,0.25641418,5.69230769230769,19.1428571428571,0,0,0.625,0.5209370148181915,adults
1755,adults,,G,False,1755__1420_9.jpg,../data/adults/stimuli_G/1755__1420_9.jpg,a drawing of a light bulb with a wire coming out of it,,"Light bulb emitting rays in a simplified, line drawing",,5,0.478910207748413,0.58,68.0,light bulb,,,2.0,3.0,3,1.0,4.60277544701558,5.44125,0.417719731733145,9,13,0.144348621368408,0.313221631636167,0.329704205411421,0.611328046920491,0.267897441087595,0.16222355,0.48679668,0.19481668,148.0,6.09090909090909,0,0,0.75,0.5294551038742065,adults
16,adults,,I,False,16__3474_11.jpg,../data/adults/stimuli_I/16__3474_11.jpg,a drawing of a ghost with eyes drawn on it,,Ghost-like figure with two large eyes and a jagged bottom,,5,0.489569276571274,0.5,47.0,ghost,,,2.0,2.0,2,1.0,8.55205186286038,5.73625,0.810924369747899,3,4,0.210930871311969,0.398170614133513,0.467840464839907,0.588013653000029,0.358886849886543,0.15331951,0.23264723,0.29515988,148.0,8.33333333333333,0,0,0.5,0.494784638285637,adults
21,adults,,I,False,21__3509_11.jpg,../data/adults/stimuli_I/21__3509_11.jpg,a black and white drawing of a church with a cross on top,,"A building with a cross on top, possibly a church",,4,0.427230209112167,0.45,33.0,church,,,2.0,2.0,2,1.0,3.95388271603363,2.055,0.788215675375208,2,8,0.201670873065537,0.379311107356017,0.441596865653992,0.384343931797685,0.196478059814347,0.08872338,0.27125296,0.1343703,49.33333333333329,6.94444444444445,0,0,0.5,0.43861510455608355,adults
26,adults,,I,False,26__3554_11.jpg,../data/adults/stimuli_I/26__3554_11.jpg,a drawing of a man with a hat on top of a pole,,Hard to interpret,,2,0.461193114519119,0.47,38.0,abstract doodle/hard to interpret,,,1.0,1.0,0,1.0,4.24583444562961,3.144375,0.821701662823158,2,9,0.240361988544464,0.490069850983317,0.602184581496167,0.522637831330125,0.277173306894687,0.0,0.22889578,0.12940808,4.11111111111111,5.20833333333333,1,1,0.125,0.4655965572595595,adults
27,adults,,I,False,27__5150_11.jpg,../data/adults/stimuli_I/27__5150_11.jpg,a close up of a black and white drawing of a spider,,Box with a stick figure-like shape on top and lines resembling a bow,,3,0.535638093948364,0.47,39.0,crab,,,2.0,4.0,3,1.0,4.91359308023287,4.300625,0.946486076908505,1,8,0.16623842716217,0.343640665520449,0.356623807154666,0.714378306145996,0.284587770175079,0.13397355,0.51275325,0.18696247,148.0,7.8125,0,0,0.875,0.502819046974182,adults
32,adults,,I,False,32__3578_11.jpg,../data/adults/stimuli_I/32__3578_11.jpg,a drawing of a man holding a sign with his hands,,Simple outline of a person with raised arms and legs,,5,0.435797333717346,0.43,30.0,person(s),,,2.0,1.0,2,1.0,4.16774664901606,3.581875,0.271814123376623,1,7,0.168535997358798,0.292876282122024,0.372402824616263,0.509870879696055,0.282835431362609,0.13695166,0.32990542,0.16374746,11.3846153846154,5.20833333333333,0,0,0.375,0.432898666858673,adults
44,adults,,I,False,44__3662_11.jpg,../data/adults/stimuli_I/44__3662_11.jpg,a drawing of a person holding a sign with a sun in it,,"Person with speech bubble saying ""Praise the Sun"" under a sun",,5,0.620882630348206,0.67,87.0,abstract doodle/hard to interpret,writing,,1.0,1.0,2,1.0,4.94735357204526,8.3,0.466335007727975,1,19,0.231161103775434,0.422440988494187,0.569386031068203,0.613352131333862,0.365828792423932,0.18179847,0.27898002,0.1873349,4.11111111111111,10.4166666666667,0,1,0.375,0.645441315174103,adults
46,adults,,I,False,46__3685_11.jpg,../data/adults/stimuli_I/46__3685_11.jpg,a drawing of a tombstone with a long curved top,,Outline of a thumb or nail-like shape,,3,0.298156380653381,0.26,0.0,tracing,,,2.0,0.0,0,1.0,4.59798532419739,3.149375,0.736608888309657,1,10,0.166711022453842,0.268281817436218,0.40765962555053,0.457847090340717,0.194428199459548,0.15566906,0.17502293,0.14258313,11.3846153846154,5.20833333333333,0,0,0.0,0.2790781903266905,adults
62,adults,,I,False,62__3707_11.jpg,../data/adults/stimuli_I/62__3707_11.jpg,a black and white drawing of a tall building with a clock on it,,Simple tower-like structure with dots scattered throughout,,3,0.50154459476471,0.64,81.0,abstract doodle/hard to interpret,,,1.0,1.0,0,1.0,4.7466419914358,4.284375,0.867238267148014,11,16,0.175590038299561,0.396442633761246,0.391348636666021,0.615061858246148,0.291513897821022,0.1419112,0.46701765,0.19099626,4.11111111111111,7.8125,0,1,0.125,0.570772297382355,adults
66,adults,,I,False,66__3731_11.jpg,../data/adults/stimuli_I/66__3731_11.jpg,a drawing of a bottle of water with a rope around it,,Hard to interpret,,1,0.567659378051758,0.61,75.0,abstract doodle/hard to interpret,,,1.0,1.0,1,1.0,4.38758680653984,4.663125,0.710170051180452,1,8,0.240361988544464,0.490069850983317,0.602184581496167,0.533687813461256,0.292614354456732,0.0,0.27624214,0.13732335,4.11111111111111,5.20833333333333,1,1,0.25,0.5888296890258791,adults
85,adults,,I,False,85__3787_11.jpg,../data/adults/stimuli_I/85__3787_11.jpg,a drawing of a padlock with a key in it,,Padlock with a keyhole on the front,,4,0.439590454101563,0.45,35.0,lock,,,2.0,2.0,2,1.0,4.04949221644819,2.668125,0.811814345991561,2,8,0.154895117587141,0.336737493775412,0.378555573311115,0.451880710763451,0.188141426803045,0.1672034,0.22998834,0.102973685,49.33333333333329,25.0,0,0,0.5,0.4447952270507815,adults
103,adults,,I,False,103__3833_11.jpg,../data/adults/stimuli_I/103__3833_11.jpg,a drawing of a cartoon oven with a pot on the stove,,A dome-shaped robot with buttons or lights and a central screen,,4,0.542001843452454,0.64,83.0,robot,,,1.0,1.0,1,1.0,4.7079246320316,5.163125,0.725490196078431,8,16,0.212938951674761,0.465482711791992,0.543238637254319,0.536648106898034,0.349560006196788,0.14216538,0.2046957,0.18175927,49.33333333333329,20.8333333333333,0,0,0.25,0.591000921726227,adults
110,adults,,I,False,110__3847_11.jpg,../data/adults/stimuli_I/110__3847_11.jpg,a drawing of a building with a flag on top of it,,A domed building with columns and a flag on top,,4,0.560276865959168,0.67,87.0,building,flag,,2.0,2.0,3,1.0,4.67469436204879,6.565625,0.604038630377524,2,20,0.213793694972992,0.454026086748424,0.482085139627149,0.682516648778273,0.323950529831678,0.079119496,0.2825067,0.17869194,29.6,6.94444444444445,0,0,0.625,0.615138432979584,adults
113,adults,,I,False,113__3869_11.jpg,../data/adults/stimuli_I/113__3869_11.jpg,a drawing of a jar with a name on it,,"Container with the word ""PAINT"" written on it",,5,0.422716021537781,0.46,37.0,paint,,,1.0,1.0,1,1.0,3.8870547684532,2.538125,0.955890486725664,4,6,0.1991206407547,0.402446890023164,0.505516946315765,0.390240492148989,0.367188770439177,0.16403893,0.209856,0.25058487,148.0,7.8125,0,0,0.25,0.4413580107688905,adults
138,adults,,I,False,138__5326_11.jpg,../data/adults/stimuli_I/138__5326_11.jpg,a black and white drawing of a person walking through a window,,"Stick figure under a dome or arch, surrounded by lines",,4,0.507910788059235,0.61,76.0,person(s),abstract doodle/hard to interpret,,1.0,1.0,1,1.0,4.17925517949425,2.91625,0.975137431284358,4,7,0.138687252998352,0.250085629525352,0.312051795476456,0.360489982946991,0.292568818401362,0.12282489,0.18818422,0.15821084,11.3846153846154,5.20833333333333,0,0,0.25,0.5589553940296175,adults
140,adults,,I,False,140__3911_11.jpg,../data/adults/stimuli_I/140__3911_11.jpg,a drawing of a cartoon character holding a sign,,Cartoonish figure resembling a fish with a large head and small fins,,4,0.469930291175842,0.56,64.0,fish,,,2.0,2.0,3,1.0,4.51446440051603,3.820625,0.4752,1,6,0.225403487682343,0.423433729121122,0.49586933900483,0.61127131217458,0.339295553941628,0.13241443,0.26692623,0.17008492,148.0,8.33333333333333,0,0,0.625,0.5149651455879211,adults
157,adults,,I,False,157__3923_11.jpg,../data/adults/stimuli_I/157__3923_11.jpg,a close up of a drawing of a face with a line in the middle,,"Abstract lines and shapes, possibly geometric and organic forms",,4,0.34150356054306,0.32,5.0,abstract doodle/hard to interpret,,,1.0,0.0,0,1.0,3.88981147044411,2.399375,0.940423654015887,1,6,0.132492125034332,0.293125348873456,0.401699697870033,0.399611286477602,0.170512305645406,0.11046083,0.23048958,0.13963552,4.11111111111111,5.20833333333333,1,1,0.0,0.33075178027153,adults
174,adults,,I,False,174__3968_11.jpg,../data/adults/stimuli_I/174__3968_11.jpg,a drawing of a man and woman sitting under an umbrella,,Two people sitting at a table under a lamp,,4,0.667659282684326,0.76,96.0,person(s),lamp,chairs,2.0,3.0,4,1.0,4.96725872915267,6.408125,0.80847436221268,2,14,0.26571147050193,0.596179205065346,0.6011635600827,0.579933177179136,0.392130694870382,0.17984119,0.25062904,0.2321986,11.3846153846154,10.4166666666667,0,0,0.875,0.713829641342163,adults
180,adults,,I,False,180__4002_11.jpg,../data/adults/stimuli_I/180__4002_11.jpg,a drawing of a boat with a door and a window,,A closed door with some abstract shapes in front,,3,0.500476479530335,0.54,56.0,door,pathway,,2.0,2.0,2,1.0,4.44793643861738,5.548125,0.264795880289574,9,16,0.11516535282135,0.25680935382843,0.316181938875797,0.625036464392198,0.264748437621138,0.12574014,0.31207287,0.12394458,49.33333333333329,9.61538461538462,1,0,0.5,0.5202382397651675,adults
181,adults,,I,False,181__5395_11.jpg,../data/adults/stimuli_I/181__5395_11.jpg,a drawing of a cat ' s face with a teapot on top,,Cat-like face with pointy ears and a rounded top,,4,0.544362783432007,0.56,63.0,creature(s),cat,,2.0,2.0,3,1.0,4.62388144164525,5.9025,0.421965727234103,3,16,0.221101522445679,0.350837211335814,0.56122037403462,0.597197141939975,0.355398266804761,0.1324249,0.29676095,0.20832738,21.1428571428571,8.33333333333333,0,0,0.625,0.5521813917160034,adults
182,adults,,I,False,182__5407_11.jpg,../data/adults/stimuli_I/182__5407_11.jpg,a drawing of a church with a cross on top of it,,A building with a dome and a cross on top,,4,0.438656330108643,0.52,51.0,church,,,2.0,2.0,2,1.0,4.27941077999901,2.951875,0.79921152800435,2,11,0.213421570454741,0.396881282329559,0.456822844933101,0.464822682605326,0.257048072114714,0.06379849,0.19973531,0.110618114,49.33333333333329,6.94444444444445,0,0,0.5,0.4793281650543215,adults
183,adults,,I,False,183__5419_11.jpg,../data/adults/stimuli_I/183__5419_11.jpg,a drawing of a box with a light coming out of it,,A semi-circle with lines above a rectangle shape,,4,0.430773109197617,0.49,46.0,abstract doodle/hard to interpret,,,2.0,1.0,1,1.0,4.50468364513605,4.299375,0.517922177496646,6,11,0.158772399498676,0.301567968866343,0.373445510864258,0.555322351227646,0.272262067573117,0.11851168,0.22080326,0.14583765,4.11111111111111,11.3636363636364,0,1,0.25,0.4603865545988085,adults
197,adults,,I,False,197__5471_11.jpg,../data/adults/stimuli_I/197__5471_11.jpg,a drawing of a castle with a flag on top of it,,A simple building with a dome and flag on top,,4,0.434972196817398,0.44,32.0,building,flag,,2.0,1.0,2,1.0,4.4442731645678,3.431875,0.683623275344931,1,9,0.194513488142877,0.419730842113495,0.413096224481091,0.545309991859197,0.26407503313633,0.0720716,0.21600354,0.11325803,29.6,6.94444444444445,0,0,0.375,0.437486098408699,adults
203,adults,,I,False,203__4074_11.jpg,../data/adults/stimuli_I/203__4074_11.jpg,a drawing of a face with a tie around it,,A house with a round roof and two windows,,5,0.398218631744385,0.45,33.0,house,,,2.0,2.0,2,1.0,4.42051364807028,3.799375,0.908632513110125,4,10,0.193114924841228,0.41257266439714,0.474636705241399,0.413571288162626,0.297085391148797,0.13156165,0.1669173,0.09631701,12.3333333333333,9.61538461538462,0,0,0.5,0.42410931587219247,adults
223,adults,,I,False,223__4144_11.jpg,../data/adults/stimuli_I/223__4144_11.jpg,a drawing of a man with a hat on his head,,Cartoon face with a hat and sticking out tongue,,4,0.547355175018311,0.52,51.0,face,hat,tongue,2.0,2.0,3,1.0,4.43134784882374,4.171875,0.648183383165715,4,8,0.239699602127075,0.377343714237213,0.536658851107427,0.493957818928091,0.330633217022208,0.12803838,0.22754171,0.13742122,37.0,8.33333333333333,0,0,0.625,0.5336775875091555,adults
242,adults,,I,False,242__4168_11.jpg,../data/adults/stimuli_I/242__4168_11.jpg,a drawing of a house with a door and a window,,Simple house with a dome-shaped roof and a door,,4,0.417880266904831,0.44,31.0,house,,,2.0,1.0,1,1.0,3.98286374798172,2.23375,0.935950073903761,2,6,0.155141880801802,0.380449891090393,0.378172874450684,0.343891325440829,0.271162468173964,0.099031374,0.21380058,0.10862629,12.3333333333333,9.61538461538462,0,0,0.25,0.4289401334524155,adults
247,adults,,I,False,247__4180_11.jpg,../data/adults/stimuli_I/247__4180_11.jpg,cartoon drawing of a robot with a phone and a person,,A robot with flexible arms and a screen on its body,,5,0.629581570625305,0.66,85.0,robot,,,2.0,3.0,3,1.0,4.51577408133141,8.643125,0.351398837680768,5,12,0.233444213867188,0.516959861426349,0.599118614249311,0.641410187512466,0.372727368589456,0.17513523,0.28126168,0.18485045,49.33333333333329,20.8333333333333,0,0,0.75,0.6447907853126524,adults
259,adults,,I,False,259__4204_11.jpg,../data/adults/stimuli_I/259__4204_11.jpg,a drawing of a person with a hat on their head,,Hard to interpret,,1,0.387061685323715,0.33,6.0,tracing,,,2.0,0.0,0,1.0,3.6572190452213,2.19625,0.59009009009009,1,5,0.240361988544464,0.490069850983317,0.602184581496167,0.435135776218607,0.239795202028168,0.0,0.18153386,0.13795514,11.3846153846154,5.20833333333333,1,0,0.0,0.35853084266185753,adults
263,adults,,I,False,263__7334_11.jpg,../data/adults/stimuli_I/263__7334_11.jpg,drawing of a man with a hat on his head and a table with a lamp on it,,A hanging lamp above a simple table,,4,0.581132769584656,0.59,70.0,lamp,table,,2.0,3.0,2,1.0,4.59793588009098,3.0475,0.700851236319416,7,8,0.199105072074825,0.440033121109996,0.495755881324059,0.46801274430849,0.277111985169002,0.157276,0.2408578,0.14643724,148.0,10.4166666666667,0,0,0.625,0.585566384792328,adults
265,adults,,I,False,265__5605_11.jpg,../data/adults/stimuli_I/265__5605_11.jpg,a drawing of a robot with a sign in his hands,,A simple robot-like character with a boxy body and rounded head,,4,0.641670942306519,0.64,82.0,robot,,,2.0,2.0,3,1.0,4.92442447857341,6.888125,0.363351053609172,3,16,0.200109481811523,0.357166471227984,0.475667031069574,0.622800904081152,0.339064107098377,0.11686945,0.3751569,0.16117576,49.33333333333329,20.8333333333333,0,0,0.625,0.6408354711532596,adults
269,adults,,I,False,269__4250_11.jpg,../data/adults/stimuli_I/269__4250_11.jpg,a drawing of a basketball player shooting a ball with a basketball net,,"Basketball hoop with a ball, numbers above; score calculation",,4,0.576490521430969,0.71,92.0,basketball basket,basketball,score,2.0,4.0,3,1.0,4.83902848889381,6.545,0.346291830853379,14,11,0.230840421642077,0.393858158222326,0.547410246884211,0.521554961956895,0.464993962495271,0.21845217,0.32636622,0.3144568,148.0,7.8125,0,0,0.875,0.6432452607154845,adults
275,adults,,I,False,275__4261_11.jpg,../data/adults/stimuli_I/275__4261_11.jpg,a drawing of a person holding a sign with a hat on top,,Square with semi-circle on top and a diagonal line,,4,0.35087114572525,0.35,10.0,tracing,,,2.0,0.0,0,1.0,3.82310365288594,2.03125,0.92153987167736,1,6,0.181068658828735,0.324506162807894,0.395829737186432,0.409129476385462,0.211824674537243,0.14029483,0.19282308,0.12334697,11.3846153846154,11.3636363636364,0,0,0.0,0.350435572862625,adults
285,adults,,I,False,285__4285_11.jpg,../data/adults/stimuli_I/285__4285_11.jpg,a drawing of a man with a beard and a computer mouse,,"A bearded person with a shirt, seemingly seated, and hand visible",,4,0.634170770645142,0.76,96.0,person(s),,,2.0,3.0,4,1.0,8.26774708882457,17.778125,0.577729435757988,3,35,0.234853602494406,0.518247798629039,0.572011317490856,0.745601542269074,0.411824511445291,0.17261146,0.37337264,0.21603934,11.3846153846154,10.4166666666667,0,0,0.875,0.697085385322571,adults
287,adults,,I,False,287__5662_11.jpg,../data/adults/stimuli_I/287__5662_11.jpg,a drawing of a cartoon character with a big smile on his face,,"Cartoonish creature with pointy ears, big eyes, and a large smile",,4,0.568897247314453,0.54,58.0,creature(s),,,1.0,2.0,2,1.0,4.63214422445497,4.6025,0.620692633215304,4,5,0.252273484928995,0.434678316116333,0.536007759809031,0.559651119124596,0.316675940308664,0.13485803,0.24028592,0.14929657,21.1428571428571,8.33333333333333,0,0,0.5,0.5544486236572266,adults
298,adults,,I,False,298__4325_11.jpg,../data/adults/stimuli_I/298__4325_11.jpg,a drawing of a bird standing on a ledge next to a window,,A bird inside a dome with a stick figure lying nearby,,4,0.539600074291229,0.61,75.0,bird,cage,,1.0,2.0,2,1.0,4.91933681942527,5.079375,0.522533800701052,2,9,0.207934486393064,0.403706592431861,0.441150169166883,0.587287158474473,0.310204838336149,0.14307661,0.28783378,0.20731668,148.0,5.20833333333333,0,0,0.5,0.5748000371456146,adults
301,adults,,I,False,301__5704_11.jpg,../data/adults/stimuli_I/301__5704_11.jpg,a drawing of a sign with headphones on it that says music,,"Headphones over a box labeled ""music.",,5,0.53192400932312,0.56,63.0,headphones,writing,,2.0,2.0,3,1.0,4.66865001207154,4.47375,0.91623235099024,6,6,0.245420515537262,0.459887667294969,0.587025731801987,0.50924626693709,0.352007465462632,0.19620898,0.22936377,0.2452924,148.0,7.8125,0,0,0.625,0.5459620046615601,adults
302,adults,,I,False,302__4348_11.jpg,../data/adults/stimuli_I/302__4348_11.jpg,a drawing of a bottle of liquid with a cap on top,,"Bottle with a cap and liquid inside, likely a beverage container",,4,0.410965949296951,0.4,24.0,abstract doodle/hard to interpret,,,1.0,1.0,0,1.0,4.09620367225916,2.66,0.713452914798206,1,6,0.250476814820671,0.377544228214997,0.563898827797244,0.530952742326954,0.284020241564586,0.17681733,0.25216207,0.13230243,4.11111111111111,7.8125,0,1,0.125,0.4054829746484755,adults
315,adults,,I,False,315__5728_11.jpg,../data/adults/stimuli_I/315__5728_11.jpg,a drawing of a drawing of a building with a heart in the middle,,"Image of a building with ""I ♥ NY"" text below it",,5,0.647243022918701,0.63,79.0,empire state building,writing,,2.0,2.0,2,1.0,4.51988911357132,4.07875,0.470987411487018,9,11,0.184845019290147,0.454016848028208,0.505872830923582,0.469870181649335,0.386963328629622,0.15469301,0.3365101,0.26534465,148.0,6.94444444444445,0,0,0.5,0.6386215114593505,adults
324,adults,,I,False,324__5745_11.jpg,../data/adults/stimuli_I/324__5745_11.jpg,a drawing of a door with a hole in the middle,,Simple drawing resembling a doorway or tombstone shape with a small mark,,4,0.215042054653168,0.28,1.0,door,,,2.0,1.0,1,1.0,5.24067685445609,2.619375,0.763750211541716,2,4,0.0574061870574951,0.121228404118322,0.15559444956845,0.433777025354308,0.185763084477309,0.119679525,0.19132861,0.1530784,49.33333333333329,9.61538461538462,0,0,0.25,0.24752102732658401,adults
340,adults,,I,False,340__5786_11.jpg,../data/adults/stimuli_I/340__5786_11.jpg,a drawing of a man with a hat and glasses on,,Hard to interpret,,2,0.155451908707619,0.25,0.0,tracing,,,2.0,0.0,0,1.0,3.60304696102694,1.885,0.85891181988743,1,5,0.240361988544464,0.490069850983317,0.602184581496167,0.393883296106492,0.161599456544891,0.0,0.18266094,0.11356089,11.3846153846154,5.20833333333333,1,0,0.0,0.2027259543538095,adults
346,adults,,I,False,346__5810_11.jpg,../data/adults/stimuli_I/346__5810_11.jpg,a drawing of a person with a hat on his head,,"Stick figure with hat inside a square frame or window, semi-circles above",,4,0.326083302497864,0.42,27.0,person(s),,,1.0,1.0,1,0.5,4.05874604227195,3.0475,0.95,2,8,0.170064806938171,0.313085535558627,0.360482931137085,0.381249004376616,0.248505249342411,0.12399137,0.18862757,0.15184751,11.3846153846154,5.20833333333333,0,0,0.25,0.37304165124893196,adults
356,adults,,I,False,356__5843_11.jpg,../data/adults/stimuli_I/356__5843_11.jpg,a drawing of a man sitting on a bench with a hat on,,Abstract shape resembling a simplified robot or alien figure,,3,0.407247960567474,0.51,49.0,creature(s),,,1.0,1.0,1,1.0,4.18051424933629,2.576875,0.964212678936605,2,11,0.164033532142639,0.373045068175943,0.429686546325684,0.333272927075082,0.26542822940364,0.10941835,0.27108037,0.15815306,21.1428571428571,20.8333333333333,1,0,0.25,0.45862398028373697,adults
375,adults,,I,False,375__5946_11.jpg,../data/adults/stimuli_I/375__5946_11.jpg,a drawing of a church with a cross on top of it,,Simplified drawing of a church with a dome and cross,,4,0.493540167808533,0.5,47.0,church,,,2.0,2.0,2,1.0,4.64163213346669,4.005625,0.642206692079627,1,13,0.153305649757385,0.294710734328947,0.292099100822263,0.562967485741854,0.294714726286963,0.10028341,0.2234962,0.12050126,49.33333333333329,6.94444444444445,0,0,0.5,0.49677008390426647,adults
