pid,creator,age,stimuli,inverted,filename,filepath,blip_caption,blip_caption_correct,gpt_caption,gpt_caption_correct,gpt_caption_confidence,originality_audra,originality_ocs,percentile_ocs,category1,category2,category3,confidence,creativity,creativity2,used_mask,line_thickness,ink_density,ink_fraction_inside_mask,number_of_components,number_of_lines,dist_from_base_caption_gtelarge,dist_from_base_caption_gte,dist_from_base_caption_stella,dist_from_base_shape_dino,dist_from_base_shape_clip,text_10NN_gtelarge,image_10NN_dino,image_10NN_clip,inverse_category_frequency,inverse_cluster_frequency_gtelarge
534,adults,,I,FALSE,534__8328_11.jpg,../data/adults/stimuli_I/534__8328_11.jpg,a drawing of a man with a smile on his face,,A smiling octopus-like shape inside a rectangle,,4,0.533812940120697,0.54,56.0,octopus,,,2,2,2,0.5,3.93811900198425,3.495,0.936356158749743,4,3,0.1987042904672440,0.3366489808752830,0.4268552406516520,0.5788577389645220,0.2966073828791400,0.14724648,0.28678665,0.14686202,148.0,8.333333333333330
538,adults,,I,FALSE,538__8350_11.jpg,../data/adults/stimuli_I/538__8350_11.jpg,a drawing of a square with a square in the middle,,A circular shape with a rectangle and two arcs inside,,4,0.312632232904434,0.34,9.0,tracing,,,1,20,0,0.5,4.36993768625511,4.641875,0.277392272766213,4,10,0.1628002427339390,0.3358965518382060,0.4076306819915770,0.4425387115110070,0.2057500178861850,0.1304059,0.33339417,0.12714723,11.384615384615400,11.363636363636400
541,adults,,I,FALSE,541__8372_11.jpg,../data/adults/stimuli_I/541__8372_11.jpg,a drawing of a house with a cross on top of it,,"Building with four windows and a curved path, topped with an antenna",,4,0.446388393640518,0.48,42.0,house,pathway,,2,2,2,1,4.42190944842088,4.173125,0.667787814722276,4,13,0.1867776866786980,0.4756460189819340,0.4603656852027360,0.5411955339967320,0.2955609488132320,0.1359408,0.24215098,0.09531901,12.333333333333300,6.944444444444450
542,adults,,I,FALSE,542__8384_11.jpg,../data/adults/stimuli_I/542__8384_11.jpg,a drawing of a snow globe with a castle inside,,Snow globe with a building inside and a rectangular base,,4,0.701833546161652,0.72,93.0,snowglobe,,,1,3,4,1,5.42251361204623,7.3325,0.767426748582231,12,15,0.1995993852615360,0.4207379300061970,0.5093231201171880,0.5914526718578990,0.3111285331428480,0.14312726,0.2784486,0.22490868,148.0,6.944444444444450
543,adults,,I,FALSE,543__8396_11.jpg,../data/adults/stimuli_I/543__8396_11.jpg,a drawing of a man ' s head with a long hair,,"A simple, abstract drawing possibly depicting a doorway or arch",,3,0.393365651369095,0.36,12.0,archway,,,1,0,0,1,3.90526863489392,2.503125,0.91893545426736,1,8,0.0724687576293945,0.1908682343622510,0.2133895627624040,0.4378350802825740,0.2214741056571250,0.10168143,0.29329726,0.15507233,148.0,9.615384615384620
547,adults,,I,FALSE,547__8432_11.jpg,../data/adults/stimuli_I/547__8432_11.jpg,cartoon drawing of a man with a hat and a nose,,A square face with a hat and a long nose,,4,0.438474178314209,0.5,48.0,house,,,2,2,2,1,4.13176669575164,3.629375,0.705397987191217,2,7,0.2250978216470570,0.3511126444075300,0.5483219565961380,0.5818494311791620,0.2962193691944330,0.1274745,0.34478176,0.14865918,12.333333333333300,8.333333333333330
549,adults,,I,FALSE,549__8444_11.jpg,../data/adults/stimuli_I/549__8444_11.jpg,a drawing of a man ' s shirt with a cross on it,,Hard to interpret,,2,0.441516101360321,0.41,25.0,abstract doodle/hard to interpret,,,1,0,1,1,4.30566885021894,3.155,0.88785046728972,1,12,0.2403619885444640,0.490069850983317,0.6021845814961670,0.5211215015098900,0.191479294232349,0.0,0.20902939,0.12636375,4.111111111111110,5.208333333333330
551,adults,,I,FALSE,551__8454_11.jpg,../data/adults/stimuli_I/551__8454_11.jpg,a drawing of a house with a roof and a window,,Simple line drawing of a house with a pointed roof,,4,0.451756775379181,0.48,41.0,house,,,2,2,2,1,4.32754110258081,4.52625,0.831203173204055,2,15,0.1183821558952330,0.272471660894599,0.3063441332373530,0.655067956980153,0.2438253182704660,0.1190608,0.27239865,0.109882,12.333333333333300,9.615384615384620
554,adults,,I,FALSE,554__8478_11.jpg,../data/adults/stimuli_I/554__8478_11.jpg,a drawing of a black and white picture of a umbrella,,Box with a dome-shaped top and a cross on it,,4,0.444261282682419,0.48,40.0,abstract doodle/hard to interpret,,,1,1,1,1,6.24919551273512,6.98125,0.745597775718258,1,19,0.194259226322174,0.3706206491774510,0.4404042100665430,0.6112098476331960,0.2012063283579960,0.108318046,0.24063876,0.12010477,4.111111111111110,7.8125
556,adults,,I,FALSE,556__8489_11.jpg,../data/adults/stimuli_I/556__8489_11.jpg,a drawing of a padlock with a key in it,,A simple drawing resembling a hat above a rectangular shape,,4,0.39689713716507,0.35,11.0,tracing,,,2,20,0,1,4.3593336155687,2.56875,0.828174856413529,1,9,0.1386043429374690,0.2556528823272250,0.3156349878746240,0.4961601836904880,0.1583451269204820,0.106005386,0.27547723,0.10292765,11.384615384615400,5.208333333333330
558,adults,,I,FALSE,558__8501_11.jpg,../data/adults/stimuli_I/558__8501_11.jpg,a drawing of a man and woman standing next to each other,,Hard to interpret,,2,0.613574624061585,0.6,74.0,abstract doodle/hard to interpret,,,2,1,1,1,4.60136015120737,8.580625,0.384584269662921,1,15,0.2403619885444640,0.490069850983317,0.6021845814961670,0.5917356206686920,0.2808342547749660,0.0,0.4052496,0.22445898,4.111111111111110,5.208333333333330
562,adults,,I,FALSE,562__8520_11.jpg,../data/adults/stimuli_I/562__8520_11.jpg,drawing of a black and white picture of a person with a sign,,Circle on top of a rectangle with simple lines,,4,0.248116418719292,0.29,1.0,abstract doodle/hard to interpret,,,2,0,0,1,4.68992939511934,2.616875,0.841481006571566,1,8,0.1521995572924860,0.360706191083973,0.3276155395736960,0.5000871922533390,0.2698936308206510,0.13305397,0.19737981,0.13867152,4.111111111111110,11.363636363636400
563,adults,,I,FALSE,563__8530_11.jpg,../data/adults/stimuli_I/563__8530_11.jpg,a black and white drawing of a hat with the word mr written on it,,"A simple house with ""shop"" written on it",,4,0.355237931013107,0.37,16.0,bag,shop,,2,1,2,1,4.54032554155549,3.90625,0.789597100831379,2,8,0.1539518581018400,0.3890704148453710,0.4023622630618640,0.5151166791195190,0.2945429403645760,0.1515728,0.16841204,0.18694592,74.0,9.615384615384620
564,adults,,I,FALSE,564__8542_11.jpg,../data/adults/stimuli_I/564__8542_11.jpg,a drawing of a tombstone with a sign that says rip,,"A tombstone with ""RIP"" written on it",,5,0.410973787307739,0.38,19.0,grave,writing,,2,2,2,1,7.27504069538453,5.88125,0.548575129533679,3,8,0.1766914234573480,0.3359102408859200,0.4248698949813840,0.5517716010338970,0.3098484278114920,0.14890161,0.24736576,0.187179,37.0,31.25
567,adults,,I,FALSE,567__8578_11.jpg,../data/adults/stimuli_I/567__8578_11.jpg,a drawing of a house with a door and a window,,Building with a door and large arched window or shape above,,4,0.431620299816132,0.39,21.0,house,,,2,1,1,1,4.44459300148475,3.72625,0.606693620844564,2,8,0.141448974609375,0.3310760060273410,0.3364632725715640,0.4692614111429790,0.2751116588475930,0.111730434,0.19975087,0.101989225,12.333333333333300,9.615384615384620
568,adults,,I,FALSE,568__8588_11.jpg,../data/adults/stimuli_I/568__8588_11.jpg,a close up of a black and white drawing of a bag,,Hard to interpret,,1,0.496462404727936,0.45,34.0,abstract doodle/hard to interpret,,,1,1,1,0.5,4.11204225188815,2.828125,0.864291655115054,1,7,0.2403619885444640,0.490069850983317,0.6021845814961670,0.4894559455563890,0.2325336456471890,0.0,0.21603604,0.18756118,4.111111111111110,5.208333333333330
570,adults,,I,FALSE,570__8599_11.jpg,../data/adults/stimuli_I/570__8599_11.jpg,a drawing of a house with a door and a window,,"Building with a dome on top, possibly an observatory",,4,0.417319715023041,0.47,39.0,house,,,2,1,2,1,4.49156420213102,3.605625,0.907599907599908,2,11,0.2192837465236320,0.4946987628936770,0.5173130631446840,0.472798572192571,0.2772249803804640,0.0870039,0.2696949,0.13059494,12.333333333333300,6.944444444444450
575,adults,,I,FALSE,575__8623_11.jpg,../data/adults/stimuli_I/575__8623_11.jpg,a drawing of a door with a window and a handle,,Hard to interpret,,2,0.33985561132431,0.46,35.0,abstract doodle/hard to interpret,,,2,0,0,1,4.5263427515155,4.904375,0.369578659129052,3,17,0.2403619885444640,0.490069850983317,0.6021845814961670,0.4772542665030770,0.2285929524803140,0.0,0.2717045,0.13212599,4.111111111111110,5.208333333333330
577,adults,,I,FALSE,577__8635_11.jpg,../data/adults/stimuli_I/577__8635_11.jpg,a drawing of a man with a hat on his head,,An abstract drawing resembling a robot with a round head and body,,3,0.461498975753784,0.48,40.0,clock,,,1,1,2,1,4.4877424318382,3.701875,0.906180886974741,2,8,0.1761889457702640,0.4019823430787110,0.417473683658395,0.4463842252999000,0.2944420098417340,0.10476512,0.19430867,0.16390531,148.0,20.833333333333300
583,adults,,I,FALSE,583__8659_11.jpg,../data/adults/stimuli_I/583__8659_11.jpg,a drawing of a man in a space suit throwing a baseball bat,,"A person in protective gear with the number 49, holding something",,4,0.599906742572784,0.66,85.0,football player,,,1,2,4,1,4.71942428927971,8.09375,0.41574352953188,6,26,0.2379781007766720,0.4810168588464510,0.5978049279567630,0.6743315478667320,0.4788341078724490,0.19394878,0.29785433,0.25998887,148.0,10.416666666666700
584,adults,,I,FALSE,584__8671_11.jpg,../data/adults/stimuli_I/584__8671_11.jpg,a drawing of a box with a sign and a pencil,,"Square object labeled ""TRASH"" with a semicircular top",,5,0.491553127765656,0.49,43.0,trashcan,writing,,2,1,3,1,4.5428389565308,3.86,0.863247863247863,1,10,0.198205828666687,0.3946234999484860,0.4579716051833860,0.4489364132926590,0.3077118836482530,0.14773719,0.15545438,0.19925673,148.0,7.8125
587,adults,,I,FALSE,587__8694_11.jpg,../data/adults/stimuli_I/587__8694_11.jpg,a close up of a person jumping over a building with a stick,,Hard to interpret,,2,0.3307985663414,0.31,3.0,abstract doodle/hard to interpret,,,2,0,0,0,3.31469183680046,1.548125,0.872404196103618,3,4,0.2403619885444640,0.490069850983317,0.6021845814961670,0.3492798732337060,0.1690182385462850,0.0,0.23605934,0.1302588,4.111111111111110,5.208333333333330
588,adults,,I,FALSE,588__8705_11.jpg,../data/adults/stimuli_I/588__8705_11.jpg,a drawing of a hand holding a bag with a handle,,Hard to interpret,,2,0.486647456884384,0.58,68.0,abstract doodle/hard to interpret,,,1,1,1,1,5.61187344346918,7.648125,0.633269529848068,1,16,0.2403619885444640,0.490069850983317,0.6021845814961670,0.5909861168716990,0.2559542646952960,0.0,0.25061226,0.12756899,4.111111111111110,5.208333333333330
590,adults,,I,FALSE,590__8729_11.jpg,../data/adults/stimuli_I/590__8729_11.jpg,drawing of a pocket with a drawing of a sun and a clock,,Hard to interpret,,2,0.449388444423676,0.48,42.0,eye,,,1,0,0,1,4.15823695300348,3.44875,0.71474358974359,3,10,0.2403619885444640,0.490069850983317,0.6021845814961670,0.5035198990485140,0.2923694525789190,0.0,0.23395395,0.14317785,148.0,5.208333333333330
591,adults,,I,FALSE,591__8741_11.jpg,../data/adults/stimuli_I/591__8741_11.jpg,a drawing of a box with a bow on top of it,,Hard to interpret,,2,0.366348266601563,0.34,7.0,abstract doodle/hard to interpret,,,2,0,0,1,4.03824915194818,2.15875,0.841435624762628,1,10,0.2403619885444640,0.490069850983317,0.6021845814961670,0.3336892417265650,0.2025685601205600,0.0,0.2386708,0.12327604,4.111111111111110,5.208333333333330
592,adults,,I,FALSE,592__8753_11.jpg,../data/adults/stimuli_I/592__8753_11.jpg,a drawing of a smiling elephant with a square shaped face,,"Smiling face with abstract, curved lines creating a surrounding shape",,4,0.374429404735565,0.36,11.0,abstract doodle/hard to interpret,,,2,0,1,0,3.9845486913243,3.985625,0.369199101796407,9,7,0.1641990444541530,0.3139058743091190,0.4440025422571560,0.5050555642997100,0.2617805120597700,0.11919968,0.2819972,0.13795614,4.111111111111110,8.333333333333330
594,adults,,I,FALSE,594__8775_11.jpg,../data/adults/stimuli_I/594__8775_11.jpg,a drawing of a building with a dome and a cross on it,,"Building with dome and cross symbols, possibly a church or religious structure",,4,0.496537864208221,0.59,71.0,building,,,2,2,2,1,4.37258447950934,4.159375,0.871774975751697,6,11,0.1918359754036650,0.3128744755051870,0.406128084294313,0.571130750680921,0.3087019223538720,0.07598641,0.26106715,0.15748283,29.6,6.944444444444450
598,adults,,I,FALSE,598__8787_11.jpg,../data/adults/stimuli_I/598__8787_11.jpg,a drawing of a small robot with a light on top of it,,Person standing under a large pendant light inside a room,,4,0.526132106781006,0.6,73.0,table,lamp,,1,2,2,1,4.57844871340872,3.97,0.473984771573604,7,14,0.2277714474337420,0.4907063245773320,0.5758658945560460,0.6369239008511480,0.3362644993666350,0.1754812,0.36089885,0.15205204,148.0,10.416666666666700
601,adults,,I,FALSE,601__8799_11.jpg,../data/adults/stimuli_I/601__8799_11.jpg,a black and white drawing of a person ' s face with a long hair,,Abstract drawing resembling an ice cream or popsicle on a stick,,3,0.456277132034302,0.43,29.0,icecream,,,1,1,1,1,4.63317268485969,5.181875,0.851873198847262,1,13,0.1601742410555920,0.3780560122761720,0.4281576871871950,0.4917214401353930,0.2989469408374080,0.11992898,0.3285926,0.18874794,74.0,5.208333333333330
607,adults,,I,FALSE,607__8831_11.jpg,../data/adults/stimuli_I/607__8831_11.jpg,a drawing of a castle with a flag on top of it,,A simple castle with a dome and flag on top,,4,0.573541164398193,0.57,65.0,castle,flag,,2,2,2,1,4.2463950756866,4.270625,0.663806828232797,2,7,0.1922376751899720,0.4145869336406720,0.4131330005447260,0.6235942519165060,0.2781212418877810,0.10228677,0.28844452,0.15418088,74.0,6.944444444444450
614,adults,,I,FALSE,614__8855_11.jpg,../data/adults/stimuli_I/614__8855_11.jpg,a drawing of a cake with a spoon sticking out of it,,Dome-topped structure with a spoon-like object above it,,4,0.427699267864227,0.5,47.0,abstract doodle/hard to interpret,,,1,1,1,1,4.22325677038785,3.885,0.742284569138277,2,11,0.2167430390868750,0.4717755160264820,0.4999559223678150,0.5090414741893140,0.2798280952003080,0.107924044,0.32838508,0.14457408,4.111111111111110,11.363636363636400
618,adults,,I,FALSE,618__8899_11.jpg,../data/adults/stimuli_I/618__8899_11.jpg,a drawing of a man with a sign and a hand,,"Cartoon character with a simple face, arms, and legs, resembling a ghost",,5,0.454468995332718,0.37,15.0,creature(s),,,2,2,2,1,4.13844073723556,3.740625,0.352804446690248,6,8,0.1960663795471190,0.39336264670157,0.4272455659811970,0.4617882050787660,0.3565386823053790,0.12808661,0.22194698,0.18972513,21.142857142857100,8.333333333333330
625,adults,,I,FALSE,625__8918_11.jpg,../data/adults/stimuli_I/625__8918_11.jpg,a drawing of a person with a large piece of paper in their hand,,Simple outline of a turtle with four limbs and a tail,,5,0.238316893577576,0.43,30.0,abstract doodle/hard to interpret,,,2,0,0,1,4.84202668006661,4.234375,0.391304347826087,1,11,0.189669657369275,0.3073543103740900,0.3968871652152290,0.5292660614923730,0.2663950752359150,0.16470157,0.2752589,0.1684884,4.111111111111110,5.208333333333330
632,adults,,I,FALSE,632__8942_11.jpg,../data/adults/stimuli_I/632__8942_11.jpg,a drawing of a house with a door and window,,Simple drawing of a house with a domed roof and chimney,,4,0.437445163726807,0.46,37.0,house,windows,chimney,2,2,2,1,5.10115870990981,4.696875,0.87311664929404,2,13,0.1526472477527100,0.3072442595508240,0.3303274512290950,0.510628358090954,0.2860171256984820,0.10809243,0.21639328,0.112109564,12.333333333333300,9.615384615384620
634,adults,,I,FALSE,634__8954_11.jpg,../data/adults/stimuli_I/634__8954_11.jpg,a drawing of a handbag with a handle on it,,A simplistic drawing of a handbag or sack with a strap,,4,0.609311163425446,0.52,52.0,thumb,,,2,2,1,1,4.91421675334378,4.463125,0.869353916523728,5,12,0.159538447856903,0.3043177516555110,0.3683591265464340,0.5132311719378980,0.1978516822967280,0.13420178,0.2920118,0.15449074,148.0,5.208333333333330
635,adults,,I,FALSE,635__8966_11.jpg,../data/adults/stimuli_I/635__8966_11.jpg,a drawing of a black and white picture of a person ' s head,,Hard to interpret,,1,0.189588636159897,0.19,0.0,tracing,,,2,20,0,1,3.91789791875048,2.57875,0.760488505747127,1,6,0.2403619885444640,0.490069850983317,0.6021845814961670,0.4998686471983930,0.2002442829116620,0.0,0.19421813,0.11846075,11.384615384615400,5.208333333333330
680,adults,,I,FALSE,680__397_11.jpg,../data/adults/stimuli_I/680__397_11.jpg,a black and white drawing of a bottle with a person sitting on top of it,,Abstract outline with dots indicating explosion or dispersion,,3,0.493325740098953,0.5,47.0,salt shaker,,,1,1,1,1,3.67988716669572,1.996875,0.497129186602871,21,3,0.1728900671005250,0.3585599469709380,0.4453833433757210,0.4810414458244200,0.2850956708655200,0.15787983,0.27578112,0.20140517,74.0,7.8125
681,adults,,I,FALSE,681__407_11.jpg,../data/adults/stimuli_I/681__407_11.jpg,a drawing of a black and white picture of a building,,Hard to interpret,,2,0.318252474069595,0.29,1.0,tracing,,,2,20,0,0.5,3.10017309220383,1.33,0.723760763323249,1,3,0.2403619885444640,0.490069850983317,0.6021845814961670,0.4414602703992010,0.1803177296446280,0.0,0.28775758,0.14670198,11.384615384615400,5.208333333333330
685,adults,,I,FALSE,685__412_11.jpg,../data/adults/stimuli_I/685__412_11.jpg,a cartoon drawing of a man holding a sign with a smile on it,,Smiling face with arms resting on a surface,,4,0.482031404972076,0.52,52.0,face,,,2,1,2,1,3.9672091897725,2.6475,0.901933509528446,3,3,0.2262129783630370,0.4268209592593280,0.5160277774317390,0.4065638552217770,0.3268376764332630,0.15511164,0.1896423,0.16259548,37.0,8.333333333333330
720,adults,,I,FALSE,720__6453_11.jpg,../data/adults/stimuli_I/720__6453_11.jpg,a drawing of a pot with a lid and a handle,,"A container labeled ""Degree"" with a dome-shaped top",,4,0.61737596988678,0.59,72.0,abstract doodle/hard to interpret,writing,,1,1,1,1,4.69074816799114,5.015,0.880761099365751,1,11,0.2036343934318050,0.4081115546259750,0.5368480362386670,0.4951601957339540,0.4043320105017310,0.12984626,0.22712998,0.29716095,4.111111111111110,7.8125
733,adults,,I,FALSE,733__6607_11.jpg,../data/adults/stimuli_I/733__6607_11.jpg,a drawing of a can of soda with a sprinkler on top,,Container with spiral symbol and dotted top,,3,0.503588914871216,0.52,52.0,salt shaker,,,1,2,2,1,4.78204542616907,3.81625,0.888262707272136,1,6,0.1929727792739870,0.3565001295954020,0.4583922947411350,0.6322858139164850,0.2981968025272150,0.1484296,0.33174786,0.17638882,74.0,7.8125
737,adults,,I,FALSE,737__6655_11.jpg,../data/adults/stimuli_I/737__6655_11.jpg,a drawing of a sad face with a square shaped face,,"Abstract face-like shape with eyes, nose, mouth, and lines resembling whiskers",,4,0.50231796503067,0.5,47.0,cat,,,1,1,2,0.5,4.54096325890859,5.859375,0.314916369618865,10,14,0.154382586479187,0.3283549347029600,0.428705726343051,0.567335233126165,0.3380995998627360,0.1103256,0.33762,0.17628805,148.0,8.333333333333330
738,adults,,I,FALSE,738__6667_11.jpg,../data/adults/stimuli_I/738__6667_11.jpg,a drawing of a person with a hat on a white background,,Hard to interpret,,2,0.259308159351349,0.42,27.0,abstract doodle/hard to interpret,,,2,0,0,1,4.18340309904028,3.001875,0.963617049528615,4,9,0.2403619885444640,0.490069850983317,0.6021845814961670,0.400767752554953,0.1884829008928960,0.0,0.20687783,0.12292665,4.111111111111110,5.208333333333330
914,adults,,I,FALSE,914__9372_11.jpg,../data/adults/stimuli_I/914__9372_11.jpg,a drawing of a man holding a piece of paper with a face,,Stick figure with rectangular body and surprised expression,,4,0.587281346321106,0.57,65.0,person(s),,,2,2,2,1,4.3171038766795,4.496875,0.72003955767329,4,13,0.1987692713737490,0.3799489551767390,0.4668774008750920,0.591639681229915,0.3759508125482210,0.12509608,0.19972828,0.17673278,11.384615384615400,5.208333333333330
915,adults,,I,FALSE,915__9384_11.jpg,../data/adults/stimuli_I/915__9384_11.jpg,a drawing of a grave with a cross on top of it,,"Tombstone with the letters ""RIP"" and a cross on top",,5,0.388930708169937,0.51,49.0,grave,writing,,2,2,2,1,4.54067860762556,3.639375,0.561994762609587,4,8,0.1802554130554200,0.3592524933592230,0.3955709102409530,0.5061323854224600,0.2641141460211510,0.13864797,0.23525055,0.18048279,37.0,31.25
916,adults,,I,FALSE,916__9396_11.jpg,../data/adults/stimuli_I/916__9396_11.jpg,a black and white drawing of a lock with a key,,Lock with musical note and dollar sign on it,,4,0.713939547538757,0.65,83.0,jukebox,music notes,,1,2,3,1,4.78855332141677,5.120625,0.941636778611021,7,12,0.1640028953552250,0.3450415144897840,0.424873948097229,0.417816866338231,0.295186891344116,0.16890404,0.2390635,0.1758472,74.0,25.0
920,adults,,I,FALSE,920__9444_11.jpg,../data/adults/stimuli_I/920__9444_11.jpg,a drawing of a man with a hat on his head,,A simple sketch of a helmet or dome structure,,4,0.334412485361099,0.33,6.0,tracing,,,2,20,0,1,5.74206296419672,4.406875,0.729235001587134,1,14,0.1495178937911990,0.3444207115298720,0.3530449867248540,0.5596587145242140,0.240186695661182,0.11073253,0.19196896,0.15605001,11.384615384615400,6.944444444444450
938,adults,,I,FALSE,938__7048_11.jpg,../data/adults/stimuli_I/938__7048_11.jpg,a drawing of a black and white image of a curved arch,,"A mix of curves and lines, resembling a basic abstract shape",,3,0.383367121219635,0.43,29.0,abstract doodle/hard to interpret,,,2,0,0,1,6.98399397867833,6.836875,0.622506100186594,1,14,0.1248626560136430,0.3238686323165890,0.3758582620789650,0.6136967634587020,0.3132798229546610,0.11030251,0.35959607,0.28184432,4.111111111111110,5.208333333333330
978,adults,,I,FALSE,978__9584_11.jpg,../data/adults/stimuli_I/978__9584_11.jpg,a drawing of a person sitting on a couch with a dog,,A couch with multiple pillows below a hanging lamp,,5,0.561679720878601,0.61,75.0,abstract doodle/hard to interpret,,,1,2,3,1,4.99079619858262,5.033125,0.892875715028601,2,10,0.232973470269051,0.4669247389070430,0.5443472239764190,0.6107576341514700,0.335892352855904,0.18747756,0.24553552,0.17591631,4.111111111111110,10.416666666666700
981,adults,,I,FALSE,981__7120_11.jpg,../data/adults/stimuli_I/981__7120_11.jpg,a drawing of a bear with a square face and a nose,,Cartoon-style drawing of a bear or rodent with exaggerated features,,4,0.642965376377106,0.66,85.0,animal,,,2,3,4,1,4.68489687501592,6.555625,0.448525737131434,12,14,0.1907581090927120,0.3398772483954330,0.4767105891281010,0.665912525767065,0.3543025947197020,0.1418158,0.34689057,0.18261449,148.0,8.333333333333330
987,adults,,I,FALSE,987__9678_11.jpg,../data/adults/stimuli_I/987__9678_11.jpg,a drawing of a man holding a basket with a cat on it,,Hard to interpret,,3,0.645005583763123,0.61,76.0,abstract doodle/hard to interpret,,,2,1,1,0.5,5.02079460586875,12.495625,0.432586614721024,2,31,0.2403619885444640,0.490069850983317,0.6021845814961670,0.6416209493237580,0.3379732847780410,0.0,0.38306215,0.192022,4.111111111111110,5.208333333333330
991,adults,,I,FALSE,991__7222_11.jpg,../data/adults/stimuli_I/991__7222_11.jpg,a drawing of a window with a bird in it,,A simple sketch of an arched window with curtains,,4,0.571999728679657,0.55,61.0,abstract doodle/hard to interpret,,,1,1,0,1,5.40830911116868,7.021875,0.906301879274852,1,21,0.1071203883218520,0.256608620679891,0.2728886441654760,0.5650589256511430,0.2220478649079430,0.121402584,0.2512166,0.16974245,4.111111111111110,9.615384615384620
992,adults,,I,FALSE,992__9714_11.jpg,../data/adults/stimuli_I/992__9714_11.jpg,a drawing of a cactus with a sun in the background,,Half sun over square with squiggly line and two fish,,4,0.524991035461426,0.57,64.0,sun,fish,,1,1,3,1,4.72376788123882,5.53,0.701903216287991,4,11,0.204060673713684,0.3346540927886960,0.4387135840229030,0.5200156368909800,0.267649987523216,0.17124537,0.2576235,0.18078461,74.0,10.416666666666700
1621,adults,,I,FALSE,1621__1234_11.jpg,../data/adults/stimuli_I/1621__1234_11.jpg,a drawing of a man and a woman standing next to each other,,"Three abstract, bird-like figures of varying sizes in a simplistic style",,4,0.541517615318298,0.63,80.0,creature(s),,,1,2,4,1,4.45050345296867,4.574375,0.630952380952381,8,10,0.1828283071517940,0.3695546200738730,0.4381796456468310,0.5994617856770560,0.3602047205957710,0.14314517,0.3667012,0.21503386,21.142857142857100,5.208333333333330
1622,adults,,I,FALSE,1622__7240_11.jpg,../data/adults/stimuli_I/1622__7240_11.jpg,a drawing of a leaf with a line drawing of a tree,,A semicircular arch with overlapping lines inside a rectangular base,,3,0.400581777095795,0.4,23.0,window,,,1,2,0,1,4.44516878298281,3.621875,0.873657954668691,1,9,0.1378499269485470,0.3051994831919510,0.3318408928107100,0.5350891883925430,0.1950212466291270,0.12762049,0.19911166,0.13291165,74.0,11.363636363636400
1626,adults,,I,FALSE,1626__1257_11.jpg,../data/adults/stimuli_I/1626__1257_11.jpg,a drawing of a person on a swing with a person on a bench,,Person standing at a window with another person inside,,4,0.694006085395813,0.8,98.0,person(s),stall,,1,2,4,1,5.22921521627733,8.63,0.42672707785248,1,18,0.2161958217620850,0.5148669183254240,0.531038073835487,0.6930920768606390,0.3143888611152320,0.18071947,0.4263195,0.22408676,11.384615384615400,10.416666666666700
1663,adults,,I,FALSE,1663__1267_11.jpg,../data/adults/stimuli_I/1663__1267_11.jpg,a drawing of a house with a door and a window,,Building sketch with a dome and a rectangular entrance,,4,0.296525150537491,0.33,6.0,house,,,2,1,1,1,4.188872157133,2.28125,0.911913601079986,1,8,0.1332299709320070,0.3180422186851500,0.3575287248177090,0.3705087933171210,0.2064331440988150,0.10156126,0.17513338,0.11006649,12.333333333333300,6.944444444444450
1664,adults,,I,FALSE,1664__1277_11.jpg,../data/adults/stimuli_I/1664__1277_11.jpg,a drawing of a bird cage with a bird inside of it,,A winter hat with a pom-pom on top,,5,0.505355536937714,0.49,44.0,hat,,,2,2,0,1,4.391316379524,4.03125,0.819191041606333,1,11,0.248070478439331,0.4668524543555040,0.5984894633293150,0.5826446707972300,0.2981623238197450,0.17422315,0.31379458,0.1676041,148.0,8.333333333333330
1665,adults,,I,FALSE,1665__362_11.jpg,../data/adults/stimuli_I/1665__362_11.jpg,drawing of a person in a box with a bird on top,,A simple building with a dome and cross on top,,4,0.480658888816834,0.46,37.0,house,,,2,1,2,1,3.97471491351905,2.546875,0.679106670584778,1,8,0.1857610940933230,0.3619319416243980,0.3789085890163630,0.5058406142843860,0.2525312631092870,0.06795406,0.20387296,0.10079391,12.333333333333300,6.944444444444450
1666,adults,,I,FALSE,1666__1296_11.jpg,../data/adults/stimuli_I/1666__1296_11.jpg,a drawing of a dog and a cat are standing under a umbrella,,Hard to interpret,,1,0.614702463150024,0.57,65.0,abstract doodle/hard to interpret,,,2,1,1,0.5,5.10770944757936,11.829375,0.28817173213834,2,32,0.2403619885444640,0.490069850983317,0.6021845814961670,0.6173083368788480,0.3094478618107390,0.0,0.28479752,0.1596713,4.111111111111110,5.208333333333330
1667,adults,,I,FALSE,1667__1308_11.jpg,../data/adults/stimuli_I/1667__1308_11.jpg,a drawing of a castle with a door and a staircase,,Castle with a drawbridge leading to the main entrance,,5,0.563542723655701,0.71,92.0,castle,,,2,3,3,1,4.69146643397648,6.86875,0.342529932326913,8,18,0.1690612435340880,0.44123419769014,0.4454769226624410,0.6067624022621710,0.2930562398260050,0.15846698,0.39262348,0.18521671,74.0,9.615384615384620
1675,adults,,I,FALSE,1675__9726_11.jpg,../data/adults/stimuli_I/1675__9726_11.jpg,a drawing of a person holding a baby in a tree,,Hard to interpret,,2,0.601482808589935,0.58,67.0,abstract doodle/hard to interpret,,,2,0,0,1,4.48085565457598,6.411875,0.621880385523712,3,13,0.2403619885444640,0.490069850983317,0.6021845814961670,0.6567031422157530,0.2486780393437520,0.0,0.39120013,0.14769898,4.111111111111110,5.208333333333330
